*2025/09/10/00:00 업데이트

OUI		OUI(:)		OUI(소문자)	OUI(:소문자)			제조사
------------------------------------------------------------------------------------------------------------------------------------------
24-C6-96   	24:C6:96   	24-c6-96   	24:c6:96   			Samsung Electronics Co.,Ltd
94-D7-71   	94:D7:71   	94-d7-71   	94:d7:71   			Samsung Electronics Co.,Ltd
E8-4E-84   	E8:4E:84   	e8-4e-84   	e8:4e:84   			Samsung Electronics Co.,Ltd
B0-DF-3A   	B0:DF:3A   	b0-df-3a   	b0:df:3a   			Samsung Electronics Co.,Ltd
80-57-19   	80:57:19   	80-57-19   	80:57:19   			Samsung Electronics Co.,Ltd
34-BE-00   	34:BE:00   	34-be-00   	34:be:00   			Samsung Electronics Co.,Ltd
78-52-1A   	78:52:1A   	78-52-1a   	78:52:1a   			Samsung Electronics Co.,Ltd
00-1F-CD   	00:1F:CD   	00-1f-cd   	00:1f:cd   			Samsung Electronics Co.,Ltd
38-EC-E4   	38:EC:E4   	38-ec-e4   	38:ec:e4   			Samsung Electronics Co.,Ltd
94-51-03   	94:51:03   	94-51-03   	94:51:03   			Samsung Electronics Co.,Ltd
5C-E8-EB   	5C:E8:EB   	5c-e8-eb   	5c:e8:eb   			Samsung Electronics Co.,Ltd
24-0D-C2   	24:0D:C2   	24-0d-c2   	24:0d:c2   			TCT mobile ltd
04-FE-A1   	04:FE:A1   	04-fe-a1   	04:fe:a1   			Fihonest communication co.,Ltd
EC-8C-A2   	EC:8C:A2   	ec-8c-a2   	ec:8c:a2   			Ruckus Wireless
EC-8E-AE   	EC:8E:AE   	ec-8e-ae   	ec:8e:ae   			Nagravision SA
E0-E7-BB   	E0:E7:BB   	e0-e7-bb   	e0:e7:bb   			Nureva, Inc.
54-6C-0E   	54:6C:0E   	54-6c-0e   	54:6c:0e   			Texas Instruments
A0-43-DB   	A0:43:DB   	a0-43-db   	a0:43:db   			Sitael S.p.A.
20-BB-C6   	20:BB:C6   	20-bb-c6   	20:bb:c6   			Jabil Circuit Hungary Ltd.
00-B0-B3   	00:B0:B3   	00-b0-b3   	00:b0:b3   			XSTREAMIS PLC
00-23-63   	00:23:63   	00-23-63   	00:23:63   			Zhuhai Raysharp Technology Co.,Ltd
00-90-58   	00:90:58   	00-90-58   	00:90:58   			Ultra Electronics Command & Control Systems
00-1C-FD   	00:1C:FD   	00-1c-fd   	00:1c:fd   			Universal Electronics, Inc.
00-10-87   	00:10:87   	00-10-87   	00:10:87   			XSTREAMIS PLC
AC-48-2D   	AC:48:2D   	ac-48-2d   	ac:48:2d   			Ralinwi Nanjing Electronic Technology Co., Ltd.
B8-00-18   	B8:00:18   	b8-00-18   	b8:00:18   			Htel
74-72-B0   	74:72:B0   	74-72-b0   	74:72:b0   			Guangzhou Shiyuan Electronics Co., Ltd. 
DC-1A-01   	DC:1A:01   	dc-1a-01   	dc:1a:01   			Ecoliv Technology ( Shenzhen ) Ltd.
08-00-87   	08:00:87   	08-00-87   	08:00:87   			Xyplex, Inc.
00-54-9F   	00:54:9F   	00-54-9f   	00:54:9f   			Avaya Inc
04-9F-CA   	04:9F:CA   	04-9f-ca   	04:9f:ca   			HUAWEI TECHNOLOGIES CO.,LTD
50-01-6B   	50:01:6B   	50-01-6b   	50:01:6b   			HUAWEI TECHNOLOGIES CO.,LTD
00-00-1B   	00:00:1B   	00-00-1b   	00:00:1b   			Novell, Inc.
00-04-DC   	00:04:DC   	00-04-dc   	00:04:dc   			Nortel Networks
00-0C-F7   	00:0C:F7   	00-0c-f7   	00:0c:f7   			Nortel Networks
00-0F-CD   	00:0F:CD   	00-0f-cd   	00:0f:cd   			Nortel Networks
28-24-FF   	28:24:FF   	28-24-ff   	28:24:ff   			Wistron Neweb Corporation
38-25-6B   	38:25:6B   	38-25-6b   	38:25:6b   			Microsoft Mobile Oy
20-3A-EF   	20:3A:EF   	20-3a-ef   	20:3a:ef   			Sivantos GmbH
00-59-79   	00:59:79   	00-59-79   	00:59:79   			Networked Energy Services
D8-47-10   	D8:47:10   	d8-47-10   	d8:47:10   			Sichuan Changhong Electric Ltd.
00-19-72   	00:19:72   	00-19-72   	00:19:72   			Plexus (Xiamen) Co.,ltd.
4C-B2-1C   	4C:B2:1C   	4c-b2-1c   	4c:b2:1c   			Maxphotonics Co.,Ltd
20-5E-F7   	20:5E:F7   	20-5e-f7   	20:5e:f7   			Samsung Electronics Co.,Ltd
14-1F-78   	14:1F:78   	14-1f-78   	14:1f:78   			Samsung Electronics Co.,Ltd
00-23-47   	00:23:47   	00-23-47   	00:23:47   			ProCurve Networking by HP
00-24-A8   	00:24:A8   	00-24-a8   	00:24:a8   			ProCurve Networking by HP
C0-91-34   	C0:91:34   	c0-91-34   	c0:91:34   			ProCurve Networking by HP
00-1C-EF   	00:1C:EF   	00-1c-ef   	00:1c:ef   			Primax Electronics Ltd.
00-02-76   	00:02:76   	00-02-76   	00:02:76   			Primax Electronics Ltd.
A8-AD-3D   	A8:AD:3D   	a8-ad-3d   	a8:ad:3d   			Alcatel-Lucent Shanghai Bell Co., Ltd
24-AF-4A   	24:AF:4A   	24-af-4a   	24:af:4a   			Alcatel-Lucent IPD
7C-20-64   	7C:20:64   	7c-20-64   	7c:20:64   			Alcatel-Lucent IPD
48-F8-E1   	48:F8:E1   	48-f8-e1   	48:f8:e1   			Nokia
8C-90-D3   	8C:90:D3   	8c-90-d3   	8c:90:d3   			Nokia
20-7C-8F   	20:7C:8F   	20-7c-8f   	20:7c:8f   			Quanta Microsystems,Inc.
00-0B-34   	00:0B:34   	00-0b-34   	00:0b:34   			ShangHai Broadband Technologies CO.LTD
30-92-F6   	30:92:F6   	30-92-f6   	30:92:f6   			SHANGHAI SUNMON COMMUNICATION TECHNOGY CO.,LTD
00-1B-BA   	00:1B:BA   	00-1b-ba   	00:1b:ba   			Nortel Networks
00-19-69   	00:19:69   	00-19-69   	00:19:69   			Nortel Networks
00-18-B0   	00:18:B0   	00-18-b0   	00:18:b0   			Nortel Networks
00-16-CA   	00:16:CA   	00-16-ca   	00:16:ca   			Nortel Networks
00-14-78   	00:14:78   	00-14-78   	00:14:78   			TP-LINK TECHNOLOGIES CO.,LTD.
00-14-0E   	00:14:0E   	00-14-0e   	00:14:0e   			Nortel Networks
00-1E-1F   	00:1E:1F   	00-1e-1f   	00:1e:1f   			Nortel Networks
C4-4B-D1   	C4:4B:D1   	c4-4b-d1   	c4:4b:d1   			Wallys Communications  Teachnologies Co.,Ltd.
6C-B9-C5   	6C:B9:C5   	6c-b9-c5   	6c:b9:c5   			Delta Networks, Inc.
00-28-F8   	00:28:F8   	00-28-f8   	00:28:f8   			Intel Corporate
58-BC-8F   	58:BC:8F   	58-bc-8f   	58:bc:8f   			Cognitive Systems Corp.
D4-55-BE   	D4:55:BE   	d4-55-be   	d4:55:be   			SHENZHEN FAST TECHNOLOGIES CO.,LTD
B8-BB-23   	B8:BB:23   	b8-bb-23   	b8:bb:23   			Guangdong Nufront CSC Co., Ltd
34-EA-34   	34:EA:34   	34-ea-34   	34:ea:34   			HangZhou Gubei Electronics Technology Co.,Ltd
EC-26-FB   	EC:26:FB   	ec-26-fb   	ec:26:fb   			TECC CO.,LTD.
44-DC-91   	44:DC:91   	44-dc-91   	44:dc:91   			PLANEX COMMUNICATIONS INC.
E0-9D-B8   	E0:9D:B8   	e0-9d-b8   	e0:9d:b8   			PLANEX COMMUNICATIONS INC.
00-0F-59   	00:0F:59   	00-0f-59   	00:0f:59   			Phonak AG
74-B5-7E   	74:B5:7E   	74-b5-7e   	74:b5:7e   			zte corporation
00-20-F4   	00:20:F4   	00-20-f4   	00:20:f4   			SPECTRIX CORPORATION
04-EE-91   	04:EE:91   	04-ee-91   	04:ee:91   			x-fabric GmbH
C4-9A-02   	C4:9A:02   	c4-9a-02   	c4:9a:02   			LG Electronics (Mobile Communications)
54-D2-72   	54:D2:72   	54-d2-72   	54:d2:72   			Nuki Home Solutions GmbH
B4-74-43   	B4:74:43   	b4-74-43   	b4:74:43   			Samsung Electronics Co.,Ltd
30-76-6F   	30:76:6F   	30-76-6f   	30:76:6f   			LG Electronics (Mobile Communications)
A8-92-2C   	A8:92:2C   	a8-92-2c   	a8:92:2c   			LG Electronics (Mobile Communications)
F8-0C-F3   	F8:0C:F3   	f8-0c-f3   	f8:0c:f3   			LG Electronics (Mobile Communications)
00-1F-6B   	00:1F:6B   	00-1f-6b   	00:1f:6b   			LG Electronics (Mobile Communications)
00-26-E2   	00:26:E2   	00-26-e2   	00:26:e2   			LG Electronics (Mobile Communications)
E8-88-6C   	E8:88:6C   	e8-88-6c   	e8:88:6c   			Shenzhen SC Technologies Co.,LTD
DC-35-F1   	DC:35:F1   	dc-35-f1   	dc:35:f1   			Positivo Tecnologia S.A.
00-24-FF   	00:24:FF   	00-24-ff   	00:24:ff   			QLogic Corporation
00-1E-21   	00:1E:21   	00-1e-21   	00:1e:21   			Qisda Corporation
00-03-9D   	00:03:9D   	00-03-9d   	00:03:9d   			Qisda Corporation
00-08-0D   	00:08:0D   	00-08-0d   	00:08:0d   			Toshiba
00-0E-7B   	00:0E:7B   	00-0e-7b   	00:0e:7b   			Toshiba
E8-E0-B7   	E8:E0:B7   	e8-e0-b7   	e8:e0:b7   			Toshiba
00-03-B2   	00:03:B2   	00-03-b2   	00:03:b2   			Radware
00-A0-C6   	00:A0:C6   	00-a0-c6   	00:a0:c6   			Qualcomm Inc.
64-9C-81   	64:9C:81   	64-9c-81   	64:9c:81   			Qualcomm Inc.
00-21-86   	00:21:86   	00-21-86   	00:21:86   			Universal Global Scientific Industrial Co., Ltd.
18-39-19   	18:39:19   	18-39-19   	18:39:19   			Unicoi Systems
00-C0-E4   	00:C0:E4   	00-c0-e4   	00:c0:e4   			SIEMENS BUILDING
00-0D-10   	00:0D:10   	00-0d-10   	00:0d:10   			Embedtronics Oy
FC-F6-47   	FC:F6:47   	fc-f6-47   	fc:f6:47   			Fiberhome Telecommunication Technologies Co.,LTD
18-68-6A   	18:68:6A   	18-68-6a   	18:68:6a   			zte corporation
DC-44-27   	DC:44:27   	dc-44-27   	dc:44:27   			IEEE Registration Authority
00-1A-6A   	00:1A:6A   	00-1a-6a   	00:1a:6a   			Tranzas, Inc.
BC-34-00   	BC:34:00   	bc-34-00   	bc:34:00   			IEEE Registration Authority
A4-71-74   	A4:71:74   	a4-71-74   	a4:71:74   			HUAWEI TECHNOLOGIES CO.,LTD
F4-CB-52   	F4:CB:52   	f4-cb-52   	f4:cb:52   			HUAWEI TECHNOLOGIES CO.,LTD
B8-08-D7   	B8:08:D7   	b8-08-d7   	b8:08:d7   			HUAWEI TECHNOLOGIES CO.,LTD
94-61-1E   	94:61:1E   	94-61-1e   	94:61:1e   			Wata Electronics Co.,Ltd. 
A0-20-A6   	A0:20:A6   	a0-20-a6   	a0:20:a6   			Espressif Inc.
58-52-8A   	58:52:8A   	58-52-8a   	58:52:8a   			Mitsubishi Electric Corporation
68-07-15   	68:07:15   	68-07-15   	68:07:15   			Intel Corporate
3C-B6-B7   	3C:B6:B7   	3c-b6-b7   	3c:b6:b7   			vivo Mobile Communication Co., Ltd.
00-1F-A8   	00:1F:A8   	00-1f-a8   	00:1f:a8   			Smart Energy Instruments Inc.
00-0F-DB   	00:0F:DB   	00-0f-db   	00:0f:db   			Westell Technologies Inc.
78-44-76   	78:44:76   	78-44-76   	78:44:76   			Zioncom Electronics (Shenzhen) Ltd.
00-11-65   	00:11:65   	00-11-65   	00:11:65   			ZNYX Networks, Inc.
3C-07-71   	3C:07:71   	3c-07-71   	3c:07:71   			Sony Corporation
80-41-4E   	80:41:4E   	80-41-4e   	80:41:4e   			BBK EDUCATIONAL ELECTRONICS CORP.,LTD.
24-94-42   	24:94:42   	24-94-42   	24:94:42   			OPEN ROAD SOLUTIONS , INC.
C4-64-13   	C4:64:13   	c4-64-13   	c4:64:13   			Cisco Systems, Inc
00-10-CA   	00:10:CA   	00-10-ca   	00:10:ca   			Telco Systems, Inc. 
00-E0-9E   	00:E0:9E   	00-e0-9e   	00:e0:9e   			Quantum Corporation
00-0A-08   	00:0A:08   	00-0a-08   	00:0a:08   			Alps Alpine
20-6A-8A   	20:6A:8A   	20-6a-8a   	20:6a:8a   			Wistron Infocomm (Zhongshan) Corporation
00-0A-68   	00:0A:68   	00-0a-68   	00:0a:68   			Solarflare Communications Inc.
00-1E-C0   	00:1E:C0   	00-1e-c0   	00:1e:c0   			Microchip Technology Inc.
C4-F1-D1   	C4:F1:D1   	c4-f1-d1   	c4:f1:d1   			BEIJING SOGOU TECHNOLOGY DEVELOPMENT CO., LTD.
38-BC-1A   	38:BC:1A   	38-bc-1a   	38:bc:1a   			MEIZU Technology Co., Ltd.
EC-D6-8A   	EC:D6:8A   	ec-d6-8a   	ec:d6:8a   			Shenzhen JMicron Intelligent Technology Developmen
50-52-D2   	50:52:D2   	50-52-d2   	50:52:d2   			Hangzhou Telin Technologies Co., Limited
90-EE-D9   	90:EE:D9   	90-ee-d9   	90:ee:d9   			UNIVERSAL DE DESARROLLOS ELECTRÓNICOS, SA
7C-57-4E   	7C:57:4E   	7c-57-4e   	7c:57:4e   			COBI GmbH
04-56-04   	04:56:04   	04-56-04   	04:56:04   			Gionee Communication Equipment Co.,Ltd.
C8-AF-E3   	C8:AF:E3   	c8-af-e3   	c8:af:e3   			Hefei Radio Communication Technology Co., Ltd 
94-59-07   	94:59:07   	94-59-07   	94:59:07   			Shanghai HITE-BELDEN Network Technology Co., Ltd.
00-18-48   	00:18:48   	00-18-48   	00:18:48   			Vecima Networks Inc.
00-16-FB   	00:16:FB   	00-16-fb   	00:16:fb   			SHENZHEN MTC CO LTD
74-CC-39   	74:CC:39   	74-cc-39   	74:cc:39   			Fiberhome Telecommunication Technologies Co.,LTD
34-0A-FF   	34:0A:FF   	34-0a-ff   	34:0a:ff   			Qingdao Hisense Communications Co.,Ltd.
58-7E-61   	58:7E:61   	58-7e-61   	58:7e:61   			Qingdao Hisense Communications Co.,Ltd.
C0-A1-A2   	C0:A1:A2   	c0-a1-a2   	c0:a1:a2   			MarqMetrix
08-D0-B7   	08:D0:B7   	08-d0-b7   	08:d0:b7   			Qingdao Hisense Communications Co.,Ltd.
00-FE-C8   	00:FE:C8   	00-fe-c8   	00:fe:c8   			Cisco Systems, Inc
00-25-3E   	00:25:3E   	00-25-3e   	00:25:3e   			Sensus Metering Systems
60-64-53   	60:64:53   	60-64-53   	60:64:53   			AOD Co.,Ltd.
6C-98-EB   	6C:98:EB   	6c-98-eb   	6c:98:eb   			Riverbed Technology, Inc.
00-9E-1E   	00:9E:1E   	00-9e-1e   	00:9e:1e   			Cisco Systems, Inc
2C-36-A0   	2C:36:A0   	2c-36-a0   	2c:36:a0   			Capisco Limited
B0-B2-DC   	B0:B2:DC   	b0-b2-dc   	b0:b2:dc   			Zyxel Communications Corporation
CC-5D-4E   	CC:5D:4E   	cc-5d-4e   	cc:5d:4e   			Zyxel Communications Corporation
40-4A-03   	40:4A:03   	40-4a-03   	40:4a:03   			Zyxel Communications Corporation
C8-6C-87   	C8:6C:87   	c8-6c-87   	c8:6c:87   			Zyxel Communications Corporation
E4-7B-3F   	E4:7B:3F   	e4-7b-3f   	e4:7b:3f   			BEIJING CO-CLOUD TECHNOLOGY LTD.
54-ED-A3   	54:ED:A3   	54-ed-a3   	54:ed:a3   			Navdy, Inc.
10-BE-F5   	10:BE:F5   	10-be-f5   	10:be:f5   			D-Link International
A0-41-5E   	A0:41:5E   	a0-41-5e   	a0:41:5e   			Opsens Solution Inc.
2C-5A-8D   	2C:5A:8D   	2c-5a-8d   	2c:5a:8d   			SYSTRONIK Elektronik u. Systemtechnik GmbH
38-22-D6   	38:22:D6   	38-22-d6   	38:22:d6   			Hangzhou H3C Technologies Co., Limited
A8-60-B6   	A8:60:B6   	a8-60-b6   	a8:60:b6   			Apple, Inc.
C4-B3-01   	C4:B3:01   	c4-b3-01   	c4:b3:01   			Apple, Inc.
E0-5F-45   	E0:5F:45   	e0-5f-45   	e0:5f:45   			Apple, Inc.
48-3B-38   	48:3B:38   	48-3b-38   	48:3b:38   			Apple, Inc.
1C-91-48   	1C:91:48   	1c-91-48   	1c:91:48   			Apple, Inc.
34-A2-A2   	34:A2:A2   	34-a2-a2   	34:a2:a2   			HUAWEI TECHNOLOGIES CO.,LTD
74-9D-8F   	74:9D:8F   	74-9d-8f   	74:9d:8f   			HUAWEI TECHNOLOGIES CO.,LTD
C8-64-C7   	C8:64:C7   	c8-64-c7   	c8:64:c7   			zte corporation
00-22-E7   	00:22:E7   	00-22-e7   	00:22:e7   			WPS Parking Systems
0C-8A-87   	0C:8A:87   	0c-8a-87   	0c:8a:87   			AgLogica Holdings, Inc
B8-E7-79   	B8:E7:79   	b8-e7-79   	b8:e7:79   			9Solutions Oy
28-F3-66   	28:F3:66   	28-f3-66   	28:f3:66   			Shenzhen Bilian electronic CO.,LTD
E0-A3-AC   	E0:A3:AC   	e0-a3-ac   	e0:a3:ac   			HUAWEI TECHNOLOGIES CO.,LTD
BC-75-74   	BC:75:74   	bc-75-74   	bc:75:74   			HUAWEI TECHNOLOGIES CO.,LTD
20-A6-80   	20:A6:80   	20-a6-80   	20:a6:80   			HUAWEI TECHNOLOGIES CO.,LTD
88-28-B3   	88:28:B3   	88-28-b3   	88:28:b3   			HUAWEI TECHNOLOGIES CO.,LTD
F8-23-B2   	F8:23:B2   	f8-23-b2   	f8:23:b2   			HUAWEI TECHNOLOGIES CO.,LTD
34-12-90   	34:12:90   	34-12-90   	34:12:90   			Treeview Co.,Ltd.
7C-FE-4E   	7C:FE:4E   	7c-fe-4e   	7c:fe:4e   			Shenzhen Safe vision Technology Co.,LTD
64-4F-B0   	64:4F:B0   	64-4f-b0   	64:4f:b0   			Hyunjin.com
00-E0-E6   	00:E0:E6   	00-e0-e6   	00:e0:e6   			INCAA Computers
6C-3B-6B   	6C:3B:6B   	6c-3b-6b   	6c:3b:6b   			Routerboard.com
00-6C-BC   	00:6C:BC   	00-6c-bc   	00:6c:bc   			Cisco Systems, Inc
5C-70-A3   	5C:70:A3   	5c-70-a3   	5c:70:a3   			LG Electronics (Mobile Communications)
00-1D-08   	00:1D:08   	00-1d-08   	00:1d:08   			Jiangsu Yinhe  Electronics Co.,Ltd.
48-51-B7   	48:51:B7   	48-51-b7   	48:51:b7   			Intel Corporate
90-5F-2E   	90:5F:2E   	90-5f-2e   	90:5f:2e   			TCT mobile ltd
B4-B1-5A   	B4:B1:5A   	b4-b1-5a   	b4:b1:5a   			Siemens AG Energy Management Division
00-A0-A4   	00:A0:A4   	00-a0-a4   	00:a0:a4   			Oracle Corporation 
74-97-81   	74:97:81   	74-97-81   	74:97:81   			zte corporation
9C-DF-03   	9C:DF:03   	9c-df-03   	9c:df:03   			Harman/Becker Automotive Systems GmbH
00-11-88   	00:11:88   	00-11-88   	00:11:88   			Enterasys
00-01-F4   	00:01:F4   	00-01-f4   	00:01:f4   			Enterasys
00-10-9B   	00:10:9B   	00-10-9b   	00:10:9b   			Emulex Corporation
A4-E5-97   	A4:E5:97   	a4-e5-97   	a4:e5:97   			Gessler GmbH
A8-6B-AD   	A8:6B:AD   	a8-6b-ad   	a8:6b:ad   			Hon Hai Precision Ind. Co.,Ltd.
D8-0F-99   	D8:0F:99   	d8-0f-99   	d8:0f:99   			Hon Hai Precision Ind. Co.,Ltd.
C8-9C-DC   	C8:9C:DC   	c8-9c-dc   	c8:9c:dc   			Elitegroup Computer Systems Co.,Ltd.
00-25-11   	00:25:11   	00-25-11   	00:25:11   			Elitegroup Computer Systems Co.,Ltd.
44-87-FC   	44:87:FC   	44-87-fc   	44:87:fc   			Elitegroup Computer Systems Co.,Ltd.
00-24-65   	00:24:65   	00-24-65   	00:24:65   			Elentec
00-08-9F   	00:08:9F   	00-08-9f   	00:08:9f   			EFM Networks
00-1D-82   	00:1D:82   	00-1d-82   	00:1d:82   			GN Netcom A/S
00-13-17   	00:13:17   	00-13-17   	00:13:17   			GN Netcom A/S
00-14-2A   	00:14:2A   	00-14-2a   	00:14:2a   			Elitegroup Computer Systems Co.,Ltd.
00-11-5B   	00:11:5B   	00-11-5b   	00:11:5b   			Elitegroup Computer Systems Co.,Ltd.
C0-3F-D5   	C0:3F:D5   	c0-3f-d5   	c0:3f:d5   			Elitegroup Computer Systems Co.,Ltd.
EC-A8-6B   	EC:A8:6B   	ec-a8-6b   	ec:a8:6b   			Elitegroup Computer Systems Co.,Ltd.
00-50-FC   	00:50:FC   	00-50-fc   	00:50:fc   			Edimax Technology Co. Ltd.
00-16-FA   	00:16:FA   	00-16-fa   	00:16:fa   			ECI Telecom Ltd.
A0-82-AC   	A0:82:AC   	a0-82-ac   	a0:82:ac   			Linear DMS Solutions Sdn. Bhd.
A8-6A-C1   	A8:6A:C1   	a8-6a-c1   	a8:6a:c1   			HanbitEDS Co., Ltd.
D4-63-FE   	D4:63:FE   	d4-63-fe   	d4:63:fe   			Arcadyan Corporation
68-93-61   	68:93:61   	68-93-61   	68:93:61   			Integrated Device Technology (Malaysia) Sdn. Bhd.
A0-04-3E   	A0:04:3E   	a0-04-3e   	a0:04:3e   			Parker Hannifin Manufacturing Germany GmbH & Co. KG
C8-45-29   	C8:45:29   	c8-45-29   	c8:45:29   			IMK Networks Co.,Ltd
00-11-74   	00:11:74   	00-11-74   	00:11:74   			 Mojo Networks, Inc.
00-19-54   	00:19:54   	00-19-54   	00:19:54   			Leaf Corporation.
94-66-E7   	94:66:E7   	94-66-e7   	94:66:e7   			WOM Engineering
F8-A1-88   	F8:A1:88   	f8-a1-88   	f8:a1:88   			LED Roadway Lighting
34-BF-90   	34:BF:90   	34-bf-90   	34:bf:90   			Fiberhome Telecommunication Technologies Co.,LTD
CC-B3-F8   	CC:B3:F8   	cc-b3-f8   	cc:b3:f8   			FUJITSU ISOTEC LIMITED
E4-A4-71   	E4:A4:71   	e4-a4-71   	e4:a4:71   			Intel Corporate
10-F0-05   	10:F0:05   	10-f0-05   	10:f0:05   			Intel Corporate
00-BD-82   	00:BD:82   	00-bd-82   	00:bd:82   			Shenzhen YOUHUA Technology Co., Ltd
4C-B8-B5   	4C:B8:B5   	4c-b8-b5   	4c:b8:b5   			Shenzhen YOUHUA Technology Co., Ltd
70-85-C2   	70:85:C2   	70-85-c2   	70:85:c2   			ASRock Incorporation
94-51-3D   	94:51:3D   	94-51-3d   	94:51:3d   			iSmart Alarm, Inc.
BC-15-AC   	BC:15:AC   	bc-15-ac   	bc:15:ac   			Vodafone Italia S.p.A.
EC-93-ED   	EC:93:ED   	ec-93-ed   	ec:93:ed   			DDoS-Guard LTD
04-52-C7   	04:52:C7   	04-52-c7   	04:52:c7   			Bose Corporation
F0-27-45   	F0:27:45   	f0-27-45   	f0:27:45   			F-Secure Corporation
54-D0-B4   	54:D0:B4   	54-d0-b4   	54:d0:b4   			Xiamen Four-Faith Communication Technology Co.,Ltd
00-13-7C   	00:13:7C   	00-13-7c   	00:13:7c   			Kaicom co., Ltd.
7C-47-7C   	7C:47:7C   	7c-47-7c   	7c:47:7c   			IEEE Registration Authority
F8-77-B8   	F8:77:B8   	f8-77-b8   	f8:77:b8   			Samsung Electronics Co.,Ltd
F0-D2-F1   	F0:D2:F1   	f0-d2-f1   	f0:d2:f1   			Amazon Technologies Inc.
14-D1-1F   	14:D1:1F   	14-d1-1f   	14:d1:1f   			HUAWEI TECHNOLOGIES CO.,LTD
DC-09-4C   	DC:09:4C   	dc-09-4c   	dc:09:4c   			HUAWEI TECHNOLOGIES CO.,LTD
1C-67-58   	1C:67:58   	1c-67-58   	1c:67:58   			HUAWEI TECHNOLOGIES CO.,LTD
24-BC-F8   	24:BC:F8   	24-bc-f8   	24:bc:f8   			HUAWEI TECHNOLOGIES CO.,LTD
DC-EE-06   	DC:EE:06   	dc-ee-06   	dc:ee:06   			HUAWEI TECHNOLOGIES CO.,LTD
E8-56-59   	E8:56:59   	e8-56-59   	e8:56:59   			Advanced-Connectek Inc.
30-FC-68   	30:FC:68   	30-fc-68   	30:fc:68   			TP-LINK TECHNOLOGIES CO.,LTD.
00-8A-96   	00:8A:96   	00-8a-96   	00:8a:96   			Cisco Systems, Inc
BC-60-A7   	BC:60:A7   	bc-60-a7   	bc:60:a7   			Sony Interactive Entertainment Inc.
64-CC-2E   	64:CC:2E   	64-cc-2e   	64:cc:2e   			Xiaomi Communications Co Ltd
88-01-F2   	88:01:F2   	88-01-f2   	88:01:f2   			Vitec System Engineering Inc.
A8-E3-EE   	A8:E3:EE   	a8-e3-ee   	a8:e3:ee   			Sony Interactive Entertainment Inc.
00-24-8D   	00:24:8D   	00-24-8d   	00:24:8d   			Sony Interactive Entertainment Inc.
00-04-1F   	00:04:1F   	00-04-1f   	00:04:1f   			Sony Interactive Entertainment Inc.
20-A9-0E   	20:A9:0E   	20-a9-0e   	20:a9:0e   			TCT mobile ltd
EC-43-8B   	EC:43:8B   	ec-43-8b   	ec:43:8b   			YAPTV
18-21-95   	18:21:95   	18-21-95   	18:21:95   			Samsung Electronics Co.,Ltd
44-78-3E   	44:78:3E   	44-78-3e   	44:78:3e   			Samsung Electronics Co.,Ltd
14-C3-C2   	14:C3:C2   	14-c3-c2   	14:c3:c2   			K.A. Schmersal GmbH & Co. KG
10-78-5B   	10:78:5B   	10-78-5b   	10:78:5b   			Actiontec Electronics, Inc
BC-44-B0   	BC:44:B0   	bc-44-b0   	bc:44:b0   			Elastifile
74-BF-B7   	74:BF:B7   	74-bf-b7   	74:bf:b7   			Nusoft Corporation
50-DA-00   	50:DA:00   	50-da-00   	50:da:00   			Hangzhou H3C Technologies Co., Limited
F4-ED-5F   	F4:ED:5F   	f4-ed-5f   	f4:ed:5f   			SHENZHEN KTC TECHNOLOGY GROUP 
00-E0-E4   	00:E0:E4   	00-e0-e4   	00:e0:e4   			FANUC ROBOTICS NORTH AMERICA, Inc.
D0-B5-3D   	D0:B5:3D   	d0-b5-3d   	d0:b5:3d   			SEPRO ROBOTIQUE
00-D0-EC   	00:D0:EC   	00-d0-ec   	00:d0:ec   			NAKAYO Inc
44-11-02   	44:11:02   	44-11-02   	44:11:02   			EDMI  Europe Ltd
98-0C-A5   	98:0C:A5   	98-0c-a5   	98:0c:a5   			Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.
A8-5E-E4   	A8:5E:E4   	a8-5e-e4   	a8:5e:e4   			12Sided Technology, LLC
24-5E-BE   	24:5E:BE   	24-5e-be   	24:5e:be   			QNAP Systems, Inc.
04-04-EA   	04:04:EA   	04-04-ea   	04:04:ea   			Valens Semiconductor Ltd.
80-0D-D7   	80:0D:D7   	80-0d-d7   	80:0d:d7   			Latticework, Inc
4C-CC-6A   	4C:CC:6A   	4c-cc-6a   	4c:cc:6a   			Micro-Star INTL CO., LTD.
30-63-6B   	30:63:6B   	30-63-6b   	30:63:6b   			Apple, Inc.
70-88-4D   	70:88:4D   	70-88-4d   	70:88:4d   			JAPAN RADIO CO., LTD.
A4-F1-E8   	A4:F1:E8   	a4-f1-e8   	a4:f1:e8   			Apple, Inc.
54-67-51   	54:67:51   	54-67-51   	54:67:51   			Compal Broadband Networks, Inc.
24-0B-0A   	24:0B:0A   	24-0b-0a   	24:0b:0a   			Palo Alto Networks
D0-99-D5   	D0:99:D5   	d0-99-d5   	d0:99:d5   			Alcatel-Lucent
00-24-7D   	00:24:7D   	00-24-7d   	00:24:7d   			Nokia Danmark A/S
14-BB-6E   	14:BB:6E   	14-bb-6e   	14:bb:6e   			Samsung Electronics Co.,Ltd
2C-CC-15   	2C:CC:15   	2c-cc-15   	2c:cc:15   			Nokia Corporation
D8-FB-5E   	D8:FB:5E   	d8-fb-5e   	d8:fb:5e   			ASKEY COMPUTER CORP
